217,71,54,10
217,71,54,10
216,70,55,11
215,70,56,10
213,69,57,9
211,69,59,9
210,69,59,9
210,69,59,9
210,69,59,9
208,68,68,9
207,68,72,6
205,68,74,6
205,68,74,6
205,67,74,7
204,67,75,7
204,67,76,6
203,66,78,6
203,66,78,7
202,65,79,7
202,65,79,7
201,65,81,6
201,65,81,7
200,64,83,7
200,64,83,7
199,64,84,7
199,64,84,7
199,64,84,6
198,64,86,6
197,64,87,6
197,64,87,6
197,64,88,5
197,64,88,5
196,64,89,5
196,64,89,5
195,63,91,6
195,64,91,5
195,64,91,5
195,64,91,5
194,63,92,5
194,63,92,5
193,63,93,5
193,63,93,5
192,62,95,6
193,62,94,6
193,62,94,6
192,62,95,6
192,62,95,6
192,62,95,5
192,62,95,5
192,62,95,5
192,62,95,5
190,61,97,6
190,61,97,6
191,60,96,6
190,60,97,6
190,60,97,6
190,60,98,6
190,59,99,7
190,59,101,7
190,59,102,6
192,59,101,6
192,59,101,6
192,59,103,6
193,59,103,6
194,59,104,5
194,59,105,5
193,59,107,5
193,59,107,5
194,60,106,5
193,60,108,5
192,61,109,5
192,61,108,5
191,61,109,5
191,61,109,5
189,61,111,6
189,61,111,6
187,62,112,5
186,62,113,5
185,62,114,6
185,62,114,6
184,62,115,6
184,62,114,7
182,63,116,6
181,63,117,6
181,64,118,5
181,64,118,5
181,64,118,5
180,64,119,6
180,64,120,6
180,64,121,7
180,64,123,7
180,64,123,7
181,64,123,8
181,65,124,7
183,64,126,8
184,64,127,8
185,64,128,8
185,64,128,8
185,64,129,8
186,63,129,9
186,62,131,9
186,62,132,9
185,61,134,10
185,61,134,10
184,61,135,10
184,60,135,11
184,59,135,11
183,59,136,11
183,58,136,12
183,58,136,12
182,58,137,12
182,58,137,12
180,58,139,12
179,56,140,14
179,56,140,14
179,56,140,14
177,56,142,14
177,56,142,14
176,56,143,14
175,56,144,13
175,56,144,13
175,56,144,13
174,56,145,13
173,56,146,13
172,56,147,12
172,55,147,12
172,55,147,12
172,55,147,12
171,55,148,12
170,54,149,12
170,52,149,14
170,51,149,15
170,50,149,16
170,50,149,16
171,49,148,17
172,48,147,17
175,47,144,17
176,45,143,19
178,45,141,18
178,45,141,18
180,44,139,19
184,44,135,19
188,44,131,19
189,44,130,18
192,43,127,19
192,43,127,19
193,43,126,19
194,42,125,20
195,40,124,22
196,38,123,24
195,36,124,27
195,36,124,27
195,34,124,30
194,30,125,35
193,29,126,38
193,29,126,39
193,29,124,39
193,29,124,39
195,30,114,39
195,31,104,38
197,34,82,35
197,37,73,31
198,39,63,29
197,39,64,29
196,42,56,27
187,45,56,18
166,53,65,12
156,56,67,10
147,60,78,10
147,60,98,10
139,64,93,9
130,69,84,8
124,72,83,7
112,73,101,12
110,71,144,14
110,71,144,14
105,70,165,17
104,72,170,14
101,72,175,16
97,76,174,16
96,77,172,17
96,77,172,17
96,80,168,16
94,82,167,17
94,84,163,18
92,87,187,19
93,88,184,19
93,88,184,19
94,89,183,21
96,90,181,21
96,92,180,21
98,94,176,21
98,94,176,21
98,94,176,21
99,96,175,20
100,97,172,21
101,98,170,20
106,103,163,17
106,103,163,17
106,103,163,17
111,105,156,15
112,105,155,15
112,106,154,15
118,110,147,12
118,110,147,12
118,110,147,12
122,111,141,11
122,111,141,11
124,112,138,10
129,116,131,6
129,116,131,6
129,116,131,6
132,117,126,6
131,117,127,7
133,117,125,7
139,117,116,8
139,117,116,8
139,117,116,8
141,117,114,9
143,116,111,11
143,116,111,11
144,115,107,15
144,115,104,16
144,115,104,16
145,114,102,18
145,115,100,18
145,114,100,19
143,114,94,20
143,114,92,21
143,114,92,21
142,113,91,22
141,113,90,23
140,112,89,23
138,111,84,25
137,110,83,26
137,110,83,26
136,110,83,26
136,110,81,25
136,110,81,25
133,109,81,26
132,108,82,27
132,108,82,27
130,107,84,28
129,106,84,28
130,106,82,28
128,105,83,29
128,104,83,30
128,104,83,30
128,104,82,30
128,104,81,30
127,103,83,31
126,102,83,32
125,101,84,33
125,101,83,32
125,102,84,32
124,100,81,33
125,100,79,33
125,99,82,34
126,98,90,36
126,98,79,34
125,98,61,34
125,98,59,34
125,98,55,34
125,97,62,34
125,97,58,34
125,97,59,34
126,96,51,35
126,96,51,34
126,96,50,33
125,94,50,34
124,93,51,35
124,93,51,35
123,91,51,37
121,90,53,38
119,87,54,40
116,84,55,42
114,82,56,44
115,82,55,44
113,81,56,45
111,77,56,49
108,74,58,52
104,70,61,56
102,68,62,58
102,68,61,58
101,66,63,60
102,66,61,60
102,65,62,63
104,65,61,62
105,65,61,63
105,65,61,63
106,64,61,63
107,64,60,63
108,63,63,66
108,62,61,65
109,62,61,65
109,62,61,65
110,61,61,66
111,61,60,65
111,60,60,66
113,59,60,67
113,59,60,67
113,59,60,67
114,59,60,67
113,59,61,67
113,59,61,67
113,59,62,68
113,58,62,69
113,58,62,69
113,57,62,70
112,57,62,70
111,56,61,71
110,57,62,71
109,56,63,72
109,56,63,72
109,56,64,73
109,56,64,74
109,57,64,74
109,58,65,75
110,59,65,75
110,59,65,75
110,59,67,77
111,60,66,75
113,61,67,75
116,63,68,74
115,63,71,75
115,63,71,75
116,62,72,76
117,64,73,74
118,64,76,73
120,64,79,73
119,65,80,71
119,65,80,71
117,65,82,71
116,64,85,70
114,64,87,69
112,64,92,66
109,63,94,65
109,63,94,65
103,64,98,62
100,64,99,62
97,65,102,60
94,67,107,56
94,68,111,54
94,68,111,54
96,69,113,52
98,70,115,50
102,73,116,45
106,74,125,44
109,76,123,37
110,77,122,36
110,74,127,37
114,74,128,35
124,80,123,27
128,82,124,20
129,83,126,16
129,83,126,16
132,84,128,14
132,86,128,10
131,88,128,6
128,84,127,10
125,82,127,14
125,82,128,14
124,80,127,17
122,80,125,19
119,79,127,23
113,78,127,30
113,77,127,33
113,77,127,33
115,78,124,34
115,77,124,37
117,77,125,39
120,75,124,42
128,72,119,46
128,72,119,46
130,69,118,48
133,66,120,50
136,64,123,51
140,62,115,52
144,56,113,55
144,56,113,55
145,55,112,55
146,52,112,57
147,49,111,58
146,47,109,59
145,42,107,61
145,42,107,61
146,40,107,62
148,39,105,63
150,38,103,62
152,36,103,65
160,37,101,68
160,37,101,68
162,38,101,68
165,39,100,69
169,41,98,69
169,42,98,69
169,45,95,72
169,45,95,73
170,46,92,72
170,47,89,72
168,48,89,74
168,48,91,75
177,45,86,76
177,45,86,76
183,44,85,76
190,44,83,76
198,40,85,79
208,40,83,79
221,37,81,81
221,37,81,80
224,39,78,80
227,39,76,79
228,38,75,79
228,37,75,79
226,33,74,78
227,33,73,78
225,32,73,78
223,29,71,79
220,26,72,82
220,25,69,80
215,23,69,80
215,23,69,80
213,22,68,80
208,22,68,80
206,22,67,81
203,23,66,80
197,23,64,81
197,23,64,81
196,24,63,80
195,24,63,81
194,26,63,81
192,27,61,80
192,27,61,81
192,27,61,81
192,28,61,81
192,31,59,79
192,31,59,80
193,29,60,82
195,31,57,79
195,31,57,79
196,31,56,79
199,30,55,79
199,28,58,79
198,28,57,78
201,24,53,80
201,24,53,80
201,24,53,79
201,23,53,79
201,23,53,78
202,23,52,79
200,24,52,78
200,24,52,77
200,24,51,78
200,24,52,79
202,25,50,78
202,25,50,79
203,25,50,78
203,25,50,78
205,25,49,79
208,25,47,78
211,25,49,78
216,25,50,79
224,25,48,78
225,25,46,78
226,26,48,79
226,26,48,79
226,27,47,78
227,27,46,77
225,26,47,77
225,26,47,77
224,25,47,77
223,25,46,76
223,24,43,77
219,22,44,78
216,20,45,75
216,20,45,75
213,19,47,76
214,18,46,76
211,19,46,76
212,19,47,76
216,21,46,76
216,21,46,76
216,22,47,76
217,23,48,76
218,26,49,75
219,27,49,75
220,28,49,75
220,28,49,75
217,28,50,76
213,28,50,76
210,26,49,77
206,24,49,76
200,19,46,76
200,19,46,76
193,19,50,75
191,17,47,76
185,16,47,76
180,16,48,75
176,16,47,75
177,16,46,75
176,16,46,76
176,16,47,75
177,16,46,75
182,16,46,75
193,16,46,73
193,16,46,73
196,16,47,74
200,16,49,73
204,16,48,73
208,16,46,74
208,17,45,75
208,17,45,75
205,18,46,75
200,20,49,74
197,21,48,73
194,22,48,73
185,24,48,72
185,24,48,72
183,25,47,73
178,25,49,74
173,27,49,75
168,30,49,72
162,32,48,72
162,32,48,71
160,32,47,71
157,32,47,72
154,32,48,71
152,31,47,72
151,26,48,74
151,26,48,74
151,24,47,74
152,22,47,73
155,18,47,74
157,16,47,74
160,14,47,73
160,14,47,73
160,13,47,73
160,12,46,73
160,11,45,73
158,11,46,74
157,12,46,73
157,12,46,73
157,13,44,73
156,13,44,74
156,13,43,74
155,15,44,73
155,15,44,73
155,15,44,73
158,16,42,72
159,16,43,72
161,16,44,72
165,16,42,71
171,16,41,70
171,16,41,70
172,15,42,71
171,16,43,71
170,17,42,72
170,18,42,71
167,19,42,73
167,19,42,73
166,20,41,72
163,21,41,71
160,21,41,73
153,22,43,72
144,23,43,71
144,23,43,71
140,21,44,72
137,19,45,73
136,18,46,74
136,17,46,73
136,16,47,72
136,16,47,72
137,12,49,73
139,11,50,72
144,10,50,72
150,10,49,70
153,10,51,72
153,10,51,72
158,12,51,71
160,12,53,73
162,16,53,71
161,17,54,70
162,18,54,71
162,18,54,71
162,18,57,74
162,20,56,72
161,22,58,73
157,23,58,72
147,24,59,71
147,24,59,71
140,25,58,70
124,28,61,71
116,31,60,69
110,32,61,70
105,33,63,70
105,33,63,70
96,35,62,68
90,36,64,68
90,36,64,67
88,36,64,68
88,37,65,69
88,37,65,69
88,40,63,64
90,40,61,63
90,40,61,63
96,40,62,62
96,40,61,62
96,40,62,62
96,35,67,64
98,33,73,68
104,32,72,67
106,33,69,62
108,32,68,62
108,32,68,62
113,32,75,63
113,31,74,64
113,31,74,64
116,32,73,64
116,32,75,62
116,32,75,62
120,34,78,62
120,34,79,63
120,34,78,63
114,36,77,59
112,39,79,60
112,39,79,60
108,38,83,62
104,37,87,64
96,38,88,63
91,38,89,63
88,37,91,64
88,37,92,64
83,40,91,62
83,40,91,62
82,40,92,62
81,42,93,60
81,43,93,59
81,43,93,59
81,42,93,60
82,44,93,57
83,44,92,56
85,44,92,54
86,44,95,54
86,44,95,54
88,43,93,51
88,43,93,51
88,42,94,50
89,42,94,50
89,42,94,49
89,42,94,49
88,44,95,48
88,45,95,47
88,45,95,47
87,48,96,45
86,50,96,44
86,50,96,44
86,53,97,44
88,56,95,43
88,58,96,41
88,59,96,41
88,60,95,40
88,60,95,40
87,62,95,39
85,62,97,39
85,62,97,39
81,62,97,38
81,62,96,38
81,62,96,38
80,64,94,35
79,63,94,35
79,63,96,36
79,64,95,34
80,64,94,33
80,64,94,33
80,64,95,32
80,65,95,32
80,65,95,32
80,66,95,31
80,66,95,32
80,66,95,32
80,66,99,32
80,67,99,31
80,67,100,31
81,68,100,30
81,68,101,30
81,68,101,30
80,70,100,28
80,70,100,28
80,71,100,26
80,71,100,27
80,71,100,27
80,71,100,27
79,72,101,26
80,72,98,25
78,73,99,25
78,75,99,24
77,75,101,24
77,75,101,24
78,78,104,22
80,79,100,20
80,79,100,21
80,80,100,20
80,80,102,21
80,80,102,21
80,81,102,20
81,82,102,20
80,82,103,20
80,82,103,20
80,84,105,19
80,84,105,19
80,85,106,17
84,85,103,18
83,86,105,17
83,86,105,17
83,87,102,16
83,88,102,15
80,86,106,17
