224,335,14,10
227,337,13,11
230,340,13,11
233,343,13,12
236,345,14,12
240,348,12,10
242,349,13,12
244,352,15,11
247,353,13,11
249,353,14,13
251,355,15,12
256,356,12,11
257,356,14,11
260,356,14,12
263,357,12,11
265,356,13,12
266,356,14,12
269,356,13,12
271,355,13,12
272,355,14,12
274,355,14,12
276,355,13,12
279,355,13,12
280,354,13,13
282,355,13,12
284,355,13,12
286,356,12,12
287,356,12,12
289,357,13,12
290,358,13,12
291,359,13,12
292,360,12,13
293,361,13,14
294,362,13,14
295,363,13,14
296,364,13,14
296,366,14,15
296,368,15,14
296,370,15,13
296,371,15,12
296,372,15,12
296,373,14,13
295,374,15,15
295,375,14,15
294,375,15,14
293,376,15,14
294,376,14,15
293,376,13,15
292,376,13,15
290,376,15,15
290,376,15,14
288,376,15,14
288,375,13,15
287,374,13,15
285,374,14,15
284,373,14,16
283,372,14,16
281,371,15,15
281,370,14,15
280,369,14,14
279,369,14,14
278,368,14,15
277,368,14,15
276,367,14,14
275,366,14,15
274,364,14,16
273,364,14,16
272,363,15,15
272,362,14,15
272,361,13,15
271,360,13,14
269,360,14,14
268,358,15,15
266,357,15,15
265,356,15,16
264,355,15,15
263,354,15,15
261,353,16,14
260,352,15,14
259,351,15,14
259,350,14,14
256,348,15,14
256,346,14,15
254,344,15,15
252,343,15,15
251,342,15,15
248,339,15,16
246,338,16,15
245,337,15,14
242,335,16,15
241,333,15,15
240,332,14,14
237,329,14,16
234,328,15,14
232,326,15,14
230,323,15,15
228,321,15,16
225,320,16,15
223,317,16,17
221,315,15,17
218,313,16,15
216,310,15,16
213,307,17,18
211,305,17,16
209,304,16,15
207,301,16,16
205,298,16,17
203,296,16,16
200,294,17,17
199,292,16,16
197,289,17,16
196,288,16,15
194,286,17,16
192,284,17,17
192,282,15,18
190,281,16,18
188,280,17,18
187,279,17,17
185,277,18,18
184,276,18,18
183,275,18,18
183,274,17,19
181,274,18,18
180,274,18,17
180,273,17,19
179,273,18,18
178,273,18,18
178,273,18,18
178,273,17,18
178,273,17,19
177,273,18,20
177,273,18,20
177,274,17,20
177,274,17,20
177,274,18,20
176,275,18,20
176,276,18,19
176,276,18,20
176,277,18,20
176,277,17,20
176,277,18,21
176,277,17,22
176,276,17,23
176,276,17,24
177,277,16,25
177,276,16,27
177,276,16,27
177,277,16,27
178,278,15,28
177,277,16,30
178,274,15,34
178,273,15,37
178,273,15,37
179,273,14,38
179,273,15,39
180,274,14,39
181,273,14,40
181,278,14,37
182,277,13,38
182,276,14,40
183,274,14,42
183,277,14,40
184,279,12,39
184,278,13,40
184,280,13,39
183,281,14,39
184,281,13,38
184,280,13,37
185,281,13,38
185,280,12,37
185,280,12,37
185,280,12,36
185,280,12,36
184,279,14,38
185,279,12,39
185,279,12,37
186,277,11,39
185,279,12,37
184,278,13,38
184,274,13,42
185,276,12,40
185,276,13,41
185,280,13,38
185,281,14,36
186,280,14,37
185,280,16,38
186,278,16,40
186,274,17,44
186,279,18,40
186,302,18,17
187,302,19,17
187,302,19,17
188,303,20,16
188,303,20,17
190,304,19,16
190,304,20,17
191,304,20,17
192,304,19,17
193,304,19,18
193,304,20,18
193,304,21,18
194,304,19,18
195,304,19,18
196,304,18,18
197,304,17,19
197,303,17,21
197,303,17,20
198,304,16,20
198,303,15,21
198,303,15,21
198,303,14,21
198,302,14,22
198,302,14,22
198,302,13,23
198,302,12,22
197,302,12,23
197,302,13,23
197,302,12,23
197,303,10,23
196,303,12,24
196,303,11,24
195,304,11,24
194,304,12,24
194,305,10,24
193,305,10,25
192,305,11,26
192,305,10,26
191,306,11,26
190,307,10,27
189,308,10,26
188,310,10,25
187,310,10,26
187,311,9,25
187,312,9,25
186,312,10,26
186,313,9,25
185,313,10,26
185,314,9,26
185,314,9,27
185,315,8,26
185,315,9,26
185,316,9,25
185,317,9,25
185,317,9,25
185,318,9,24
186,319,9,23
186,319,9,23
186,320,10,24
186,320,10,24
187,320,10,24
187,321,10,24
187,322,11,24
187,322,11,25
187,323,11,25
187,324,12,25
188,325,11,25
188,327,12,24
188,328,12,24
188,329,13,25
188,330,13,25
188,332,13,24
188,333,13,24
188,335,13,23
187,335,15,25
186,336,15,24
185,337,16,24
184,337,17,25
184,337,16,25
184,337,15,24
181,337,18,24
181,336,17,24
179,335,19,24
178,333,19,25
177,331,18,25
176,329,19,25
175,327,19,25
173,323,20,25
172,321,19,24
171,317,19,25
168,314,22,24
167,310,21,25
166,307,21,25
164,304,22,24
162,300,23,25
160,297,23,25
160,295,22,24
157,292,24,25
156,290,24,24
155,288,24,23
154,286,24,24
152,284,25,24
151,282,24,24
150,281,25,23
149,280,26,23
149,280,26,22
148,279,26,23
148,279,27,23
148,279,27,23
148,279,27,23
148,279,27,22
148,279,29,23
149,280,29,22
150,280,29,22
150,280,30,23
151,281,31,23
152,281,31,23
153,282,31,22
154,282,32,22
156,282,32,22
158,282,32,22
160,282,31,22
161,281,34,22
164,281,32,21
165,280,33,21
168,279,33,21
169,278,34,21
170,276,35,21
172,274,35,22
173,272,35,22
174,270,35,21
174,268,35,21
175,266,36,20
174,264,36,20
174,261,36,20
173,258,36,20
171,255,36,21
169,253,37,19
168,249,37,20
166,246,36,20
163,242,37,19
161,240,37,18
157,236,39,19
154,232,38,19
151,228,38,18
146,225,39,18
142,220,38,19
137,217,38,18
132,214,38,18
127,210,39,18
121,208,39,17
116,205,39,17
111,203,38,17
105,202,40,17
99,201,39,17
95,201,39,15
90,200,40,15
85,200,40,15
82,200,40,16
77,200,42,16
76,201,40,15
72,202,41,16
70,203,41,17
68,205,41,16
66,206,41,16
65,208,41,15
64,210,41,15
62,211,41,15
61,213,41,15
61,214,41,15
60,216,41,15
59,217,41,15
59,218,41,15
59,220,42,14
60,221,41,14
61,221,41,15
61,222,42,15
62,222,42,15
64,222,42,15
67,223,41,15
68,222,42,15
70,221,42,15
73,221,42,15
76,221,41,15
78,220,41,15
81,220,41,14
83,219,43,15
87,219,41,14
90,218,42,15
93,218,42,14
96,219,41,13
100,219,41,13
103,219,42,13
107,219,41,13
112,219,40,14
115,219,41,14
118,220,41,13
123,220,41,13
128,220,39,13
131,221,41,13
136,222,39,12
139,221,41,14
143,222,41,12
147,223,40,12
151,224,40,12
154,224,41,13
158,224,40,13
161,225,40,13
164,225,41,13
168,226,39,12
170,226,41,13
173,226,40,13
176,227,40,13
179,228,39,13
183,228,39,13
185,229,39,12
189,230,38,12
192,230,38,13
194,231,38,13
197,232,38,12
200,233,39,12
204,233,37,13
208,234,36,13
210,235,36,13
213,235,36,13
216,236,35,13
217,236,35,14
219,237,35,14
220,237,35,14
222,237,35,15
223,238,35,15
224,239,35,14
224,239,35,15
224,240,35,14
224,240,35,15
225,240,34,15
224,240,34,16
224,241,34,15
224,241,34,16
223,242,34,16
223,242,33,17
222,243,33,16
222,244,32,16
221,245,33,16
220,245,33,17
220,246,32,16
219,247,32,16
219,248,31,16
218,248,31,17
217,249,33,17
217,250,31,17
216,251,32,17
216,251,31,18
215,252,31,18
215,252,31,18
214,252,32,19
214,253,31,18
213,253,31,18
212,253,31,18
211,252,30,19
210,251,30,20
209,251,30,19
208,249,29,19
206,248,29,19
205,246,29,20
204,245,28,19
201,242,30,21
200,240,28,20
199,238,29,20
197,235,29,21
196,234,27,20
194,231,28,21
193,228,28,22
192,226,27,22
190,223,27,22
188,221,27,22
187,219,27,21
185,216,28,22
184,214,26,22
183,211,26,23
181,209,26,22
180,206,25,24
178,203,26,25
177,202,25,24
177,199,24,24
175,198,25,24
175,196,24,24
173,193,26,25
173,191,25,26
172,190,25,25
173,189,24,24
173,186,24,26
173,185,23,25
173,184,24,25
173,183,24,24
174,180,23,26
175,178,22,26
175,176,23,26
176,175,22,26
177,173,22,27
178,171,22,26
178,169,23,27
179,166,23,27
180,164,22,26
181,161,22,27
182,160,22,26
182,157,22,26
182,154,22,26
182,152,22,25
182,148,21,27
181,145,21,27
180,143,21,25
179,140,22,25
178,136,21,26
177,132,21,26
175,128,22,26
174,124,21,26
172,120,21,24
170,116,21,24
168,112,21,23
166,107,21,25
164,102,21,25
162,97,21,25
160,94,21,24
159,90,21,24
158,86,21,24
156,82,19,23
155,79,20,23
153,74,21,25
153,71,20,24
153,68,19,23
152,64,20,23
152,60,20,24
152,57,20,23
153,54,19,24
153,51,20,24
155,48,19,23
156,45,19,23
159,43,18,22
160,40,19,23
162,39,19,23
165,37,18,23
167,36,18,23
169,36,18,22
172,35,17,22
174,36,17,22
176,35,18,22
178,36,18,22
181,38,17,21
183,40,17,21
184,41,17,22
186,44,17,20
188,47,17,21
190,51,17,20
192,54,15,20
192,58,16,21
193,62,17,21
195,66,15,21
195,70,16,22
196,75,15,21
197,80,16,22
197,86,15,21
198,91,14,22
